INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
08-07-2011,07-07-2012,11,1202,50000,1437.551,5000031897,1992,133,Trailers and semitrailers,5600,FARID,General Cartage,
08-07-2012,07-07-2013,11,1202,50000,1222.69,5000031899,1988,141,Trailers and semitrailers,5600,FARID,General Cartage,
08-07-2011,07-07-2012,11,1202,50000,1437.551,5000031899,1988,141,Trailers and semitrailers,5600,FARID,General Cartage,
26-07-2013,25-07-2014,73,1202,132000,10086.54,5000029723,1981,250,Truck,13798,FIAT,General Cartage,
26-07-2012,25-07-2013,73,1202,132000,10495.61,5000029723,1981,250,Truck,13798,FIAT,General Cartage,
26-07-2011,25-07-2012,73,1202,132000,10239.866,5000029723,1981,250,Truck,13798,FIAT,General Cartage,
07-11-2013,06-11-2014,5,1201,190548.3,2434.07,5000029736,1991,,Automobile,1796,BMW,Private,
07-11-2012,06-11-2013,5,1201,190548.3,2450.24,5000029736,1991,,Automobile,1796,BMW,Private,
26-10-2011,25-10-2012,5,1201,190548.3,2400.6,5000029736,1991,,Automobile,1796,BMW,Private,
08-08-2013,07-08-2014,7,1201,317794.96,4788.69,5000031192,2009,,Station Wagones,2986,TOYOTA,Private,
08-08-2012,07-08-2013,7,1201,317794.96,4788.69,5000031192,2009,,Station Wagones,2986,TOYOTA,Private,46827.16
08-08-2011,07-08-2012,7,1201,317794.96,4651.793,5000031192,2009,,Station Wagones,2986,TOYOTA,Private,
08-07-2011,07-08-2011,7,1201,317794.96,205.46,5000031192,2009,,Station Wagones,2986,TOYOTA,Private,
10-07-2013,09-07-2014,97,1202,169000,8842.04,5000031495,1983,450,Truck,11520,FIAT,General Cartage,
08-07-2012,07-07-2013,97,1202,169000,9081.61,5000031495,1983,450,Truck,11520,FIAT,General Cartage,
08-07-2011,07-07-2012,97,1202,200000,8570.083,5000031495,1983,450,Truck,11520,FIAT,General Cartage,
26-09-2013,25-09-2014,97,1202,395398,5653.15,5000031498,2002,7,Pick-up,2779,TOYOTA,Own Goods,
16-10-2012,15-10-2013,97,1202,395398,5653.15,5000031498,2002,7,Pick-up,2779,TOYOTA,Own Goods,
08-07-2011,07-07-2012,97,1202,395398,3959.189,5000031498,2002,7,Pick-up,2779,TOYOTA,Own Goods,
26-09-2013,25-09-2014,97,1202,395398,5653.15,5000031499,2002,7,Pick-up,2799,TOYOTA,Own Goods,
16-10-2012,15-10-2013,97,1202,395398,5658.15,5000031499,2002,7,Pick-up,2799,TOYOTA,Own Goods,
08-07-2011,07-07-2012,97,1202,395398,3959.189,5000031499,2002,7,Pick-up,2799,TOYOTA,Own Goods,
10-06-2012,09-06-2013,12,1202,352000,6242.19,5000031911,2008,399,Trailers and semitrailers,0,TRAILER,General Cartage,
10-06-2012,09-06-2013,12,1202,686000,16069.98,5000031915,2008,160,Truck,9726,SINO,General Cartage,41514.86
13-12-2013,12-12-2014,96,1201,101361,1535.37,5000032064,1995,,Automobile,1295,TOYOTA,Private,
13-12-2012,12-12-2013,96,1201,101361,1469.47,5000032064,1995,,Automobile,1295,TOYOTA,Private,
13-12-2011,12-12-2012,96,1201,101361,1423.09,5000032064,1995,,Automobile,1295,TOYOTA,Private,
08-07-2011,07-07-2012,94,1202,91883.83,3572.531,5000032091,1982,7,Pick-up,3000,MITSUBISHI,Own Goods,
08-07-2011,07-07-2012,94,1202,20000,2789.881,5000032094,1982,7,Pick-up,3000,MITSUBISHI,Own Goods,
08-07-2011,07-07-2012,94,1202,80000,1386.57,5000032102,1982,153,Trailers and semitrailers,0,FARID,Own Goods,
08-07-2012,07-07-2013,94,1202,75000,4037.91,5000032110,2004,10,Pick-up,2779,TOYOTA,Own Goods,
08-07-2011,07-07-2012,94,1202,30000,3282.761,5000032110,2004,10,Pick-up,2779,TOYOTA,Own Goods,
08-07-2013,07-07-2014,94,1202,406086,8387.7,5000032112,2008,10,Pick-up,4164,TOYOTA,Own Goods,
08-07-2012,07-07-2013,94,1202,406086,8518.74,5000032112,2008,10,Pick-up,4164,TOYOTA,Own Goods,
08-07-2011,07-07-2012,94,1202,406086,8829.801,5000032112,2008,10,Pick-up,4164,TOYOTA,Own Goods,
08-07-2013,07-07-2014,94,1202,240000,6744.17,5000032114,2007,35,Truck,4334,ISUSU,Own Goods,
08-07-2012,07-07-2013,94,1202,240000,6858.42,5000032114,2007,35,Truck,4334,ISUSU,Own Goods,
08-07-2011,07-07-2012,94,1202,227578.36,6452.416,5000032114,2007,35,Truck,4334,ISUSU,Own Goods,
28-07-2013,27-07-2014,5,1201,140000,1849.35,5000032208,1986,,Automobile,1600,TOYOTA,Private,113727.5
28-07-2012,27-07-2013,5,1201,140000,1979.4,5000032208,1986,,Automobile,1600,TOYOTA,Private,
28-07-2011,27-07-2012,5,1201,140000,1650.52,5000032208,1986,,Automobile,1600,TOYOTA,Private,
23-07-2011,22-07-2012,10,1201,0,771.43,5000032246,1976,,Automobile,1570,MERCEEDICE,Private,
01-01-2012,31-12-2012,94,1202,0,1846.8,5000032133,2008,153,Truck,0,HOWO,Own Goods,
22-07-2011,21-07-2012,11,1202,850000,7388.4,5000032133,2008,153,Truck,0,HOWO,Own Goods,
01-01-2012,31-12-2012,94,1202,0,1846.8,5000032136,2008,153,Truck,0,HOWO,Own Goods,
22-07-2011,21-07-2012,11,1202,850000,6921.94,5000032136,2008,153,Truck,0,HOWO,Own Goods,
27-11-2013,26-11-2014,9,1201,250000,4912.2,5000032257,1991,,Automobile,1295,TOYOTA,Private,
21-07-2012,20-07-2013,9,1201,250000,4969.4,5000032257,1991,,Automobile,1295,TOYOTA,Private,
